-8.4
616	-8.5
617	-8.7
618	-8.6
619	-8.3
620	-7.9
621	-8.8
622	-10.6
623	-11.6
624	-11.3
625	-11.0
626	-11.1
627	-11.3
628	-9.9
629	-9.6
630	-11.1
631	-13.0
632	-13.8
633	-13.0
634	-12.0
635	-11.9
636	-12.1
637	-13.1
638	-13.8
639	-14.0
640	-14.0
641	-13.8
642	-13.1
643	-12.9
644	-13.6
645	-14.2
646	-14.7
647	-14.8
648	-15.3
649	-15.4
650	-13.6
651	-13.5
652	-15.1
653	-17.0
654	-16.7
655	-14.7
656	-13.0
657	-12.0
658	-13.0
659	-15.8
660	-15.2
661	-14.4
662	-15.1
663	-16.5
664	-16.5
665	-15.2
666	-13.9
667	-13.9
668	-15.0
669	-16.0
670	-15.6
671	-15.9
672	-16.9
673	-17.1
674	-17.3
675	-16.6
676	-15.7
677	-16.4
678	-17.5
679	-17.2
680	-17.1
681	-17.3
682	-16.9
683	-17.1
684	-17.0
685	-17.2
686	-17.3
687	-17.3
688	-17.8
689	-18.6
690	-19.0
691	-18.0
692	-17.2
693	-17.9
694	-18.5
695	-18.3
696	-18.1
697	-16.9
698	-14.8
699	-16.7
700	-19.0
701	-19.2
702	-19.0
703	-17.9
704	-16.7
705	-17.2
706	-17.8
707	-18.5
708	-18.6
709	-18.6
710	-19.0
711	-19.7
712	-19.5
713	-18.4
714	-18.2
715	-19.3
716	-19.7
717	-19.4
718	-19.3
719	-18.8
720	-18.0
721	-18.2
722	-18.9
723	-19.0
724	-19.1
725	-19.6
726	-19.3
727	-19.5
728	-19.8
729	-19.7
730	-19.8
731	-19.9
732	-19.7
733	-19.7
734	-20.3
735	-20.8
736	-20.0
737	-18.7
738	-18.7
739	-19.7
740	-19.5
741	-19.4
742	-19.4
743	-19.6
744	-20.4
745	-21.0
746	-20.8
747	-20.3
748	-20.5
749	-20.6
750	-20.8
751	-21.0
752	-20.8
753	-20.4
754	-20.1
755	-20.0
756	-20.3
757	-20.2
758	-20.2
759	-20.4
760	-20.8
761	-20.7
762	-21.0
763	-21.3
764	-21.0
