-84.6
7635	-84.7
7636	-86.4
7637	-83.8
7638	-79.1
7639	-84.0
7640	-83.7
7641	-95.9
7642	-93.4
7643	-82.0
7644	-73.0
7645	-77.6
7646	-88.3
7647	-95.1
7648	-93.5
7649	-89.8
7650	-86.3
7651	-84.9
7652	-84.9
7653	-85.7
7654	-87.4
7655	-89.2
7656	-89.0
7657	-88.2
7658	-87.8
7659	-86.1
7660	-85.4
7661	-85.6
7662	-87.9
7663	-89.6
7664	-89.3
7665	-87.1
7666	-85.2
7667	-86.2
7668	-88.3
7669	-89.0
7670	-87.1
7671	-86.1
7672	-87.1
7673	-88.0
7674	-87.9
7675	-87.0
7676	-86.7
7677	-87.6
7678	-88.6
7679	-87.9
7680	-85.5
7681	-84.3
7682	-86.0
7683	-90.0
7684	-89.4
7685	-87.0
7686	-84.7
7687	-85.2
7688	-87.8
7689	-89.1
7690	-87.8
7691	-86.2
7692	-86.5
7693	-88.6
7694	-89.2
7695	-88.1
7696	-85.5
7697	-87.0
7698	-91.0
7699	-92.4
7700	-89.3
7701	-85.9
7702	-84.5
7703	-86.0
7704	-88.9
7705	-91.2
7706	-91.5
7707	-89.2
7708	-85.9
7709	-84.2
7710	-86.1
7711	-89.8
7712	-91.6
7713	-90.2
7714	-88.3
7715	-87.9
7716	-86.0
7717	-85.2
7718	-84.4
7719	-86.3
7720	-91.8
7721	-94.7
7722	-90.0
7723	-83.1
7724	-83.0
7725	-87.3
7726	-91.8
7727	-92.4
7728	-89.4
7729	-86.7
7730	-86.5
7731	-87.8
7732	-89.1
7733	-88.4
7734	-88.2
7735	-89.3
7736	-89.0
7737	-87.3
7738	-87.3
7739	-88.8
7740	-90.5
7741	-89.6
7742	-86.3
7743	-84.4
7744	-84.6
7745	-86.9
7746	-91.0
7747	-94.0
7748	-93.2
7749	-89.0
7750	-84.5
7751	-84.8
7752	-88.1
7753	-89.8
7754	-90.0
7755	-89.3
7756	-88.6
7757	-88.7
7758	-89.2
7759	-89.4
7760	-88.8
7761	-87.8
7762	-88.0
7763	-88.6
7764	-88.7
7765	-89.3
7766	-89.3
7767	-89.0
7768	-87.4
7769	-86.9
7770	-88.4
7771	-87.6
7772	-87.4
7773	-89.4
7774	-89.5
7775	-87.5
7776	-85.4
7777	-87.3
7778	-91.8
7779	-93.3
7780	-90.1
7781	-86.2
7782	-85.6
7783	-88.1
7784	-89.8
7785	-90.0
7786	-89.5
7787	-88.9
7788	-88.5
7789	-88.4
7790	-89.1
7791	-87.8
7792	-86.5
7793	-87.5
7794	-89.2
7795	-89.3
7796	-87.6
7797	-87.3
7798	-88.2
7799	-88.8
7800	-88.2
7801	-88.0
7802	-88.7
7803	-89.9
7804	-90.7
7805	-89.9
7806	-88.0
7807	-87.3
7808	-88.9
7809	-90.0
7810	-89.1
7811	-88.0
7812	-88.5
7813	-89.7
7814	-89.2
7815	-88.2
7816	-88.3
7817	-89.1
7818	-89.1
7819	-89.1
7820	-89.2
7821	-87.2
7822	-86.5
7823	-88.1
7824	-90.6
7825	-90.2
7826	-84.4
7827	-82.8
7828	-88.4
7829	-93.1
7830	-90.4
7831	-85.3
7832	-83.7
7833	-87.8
7834	-91.2
7835	-91.7
7836	-89.1
7837	-87.9
7838	-90.1
7839	-92.8
7840	-91.6
7841	-86.3
7842	-83.1
7843	-84.7
7844	-88.8
7845	-91.4
7846	-89.6
7847	-86.1
7848	-85.6
7849	-88.1
7850	-89.6
7851	-89.3
7852	-87.3
7853	-85.5
7854	-86.4
7855	-88.9
7856	-90.7
7857	-91.1
7858	-91.2
7859	-91.0
7860	-90.0
7861	-88.9
7862	-85.2
7863	-80.9
7864	-80.9
7865	-87.6
7866	-95.6
7867	-98.5
7868	-94.1
7869	-87.1
7870	-83.3
7871	-83.7
7872	-86.0
7873	-89.6
7874	-92.2
7875	-91.2
7876	-89.6
7877	-85.7
7878	-83.4
7879	-84.7
7880	-89.5
7881	-93.7
7882	-93.7
