160.00	0.00	0.42
161.00	0.00	-2.49
162.00	0.00	-4.51
163.00	0.00	-2.82
164.00	0.00	-0.12
165.00	0.00	1.40
166.00	0.00	1.56
167.00	0.00	1.33
168.00	0.00	-0.70
169.00	0.00	-2.44
170.00	0.00	-2.56
171.00	0.00	-2.16
172.00	0.00	-1.20
173.00	0.00	-0.24
174.00	0.00	1.05
175.00	0.00	2.15
176.00	0.00	1.78
177.00	0.00	0.75
178.00	0.00	-0.87
179.00	0.00	-2.46
180.00	0.00	-3.41
181.00	0.00	-2.95
182.00	0.00	-1.24
183.00	0.00	-0.99
184.00	0.00	-1.18
185.00	0.00	-0.92
186.00	0.00	-0.39
187.00	0.00	-0.00
188.00	0.00	-0.51
189.00	0.00	-2.02
190.00	0.00	-2.19
191.00	0.00	-0.26
192.00	0.00	0.34
193.00	0.00	0.46
194.00	0.00	-0.70
195.00	0.00	-2.12
196.00	0.00	-2.82
197.00	0.00	-2.75
198.00	0.00	-1.22
199.00	0.00	1.50
200.00	0.00	3.56
201.00	20000.00	0.90
202.00	20000.00	-0.81
203.00	20000.00	-0.80
204.00	20000.00	-0.57
205.00	20000.00	0.64
206.00	20000.00	3.11
207.00	20000.00	12.06
208.00	20000.00	36.95
209.00	20000.00	117.96
210.00	20000.00	265.51
211.00	20000.00	510.21
212.00	20000.00	910.71
213.00	20000.00	1620.74
214.00	20000.00	2361.60
215.00	20000.00	3188.60
216.00	20000.00	4056.10
217.00	20000.00	4960.73
218.00	20000.00	5890.53
219.00	20000.00	6873.55
220.00	20000.00	7852.92
221.00	20000.00	8885.23
222.00	20000.00	9904.55
223.00	20000.00	10934.15
224.00	20000.00	11963.96
225.00	20000.00	12960.96
226.00	20000.00	13980.74
227.00	20000.00	14992.54
228.00	20000.00	15999.91
229.00	20000.00	17020.46
230.00	20000.00	18015.67
231.00	20000.00	19016.57
232.00	20000.00	19998.14
233.00	20000.00	20951.76
234.00	20000.00	21908.36
235.00	20000.00	22821.61
236.00	20000.00	23730.37
237.00	20000.00	24610.41
238.00	20000.00	25441.48
239.00	20000.00	26248.14
240.00	20000.00	26965.61
241.00	20000.00	27670.69
242.00	20000.00	28246.62
243.00	20000.00	28817.39
244.00	20000.00	29222.21
245.00	20000.00	29631.80
246.00	20000.00	29927.07
247.00	20000.00	30081.96
248.00	20000.00	30315.25
249.00	20000.00	30317.20
250.00	20000.00	30160.82
251.00	20000.00	30137.19
252.00	20000.00	30094.12
253.00	20000.00	29748.72
254.00	20000.00	29281.39
255.00	20000.00	28830.47
256.00	20000.00	28505.39
257.00	20000.00	28236.71
258.00	20000.00	27826.87
259.00	20000.00	27201.16
260.00	20000.00	26535.86
261.00	20000.00	25896.52
262.00	20000.00	25292.20
263.00	20000.00	24713.89
264.00	20000.00	24149.90
265.00	20000.00	23587.46
266.00	20000.00	23018.65
267.00	20000.00	22444.58
268.00	20000.00	21874.88
269.00	20000.00	21317.74
270.00	20000.00	20779.84
271.00	20000.00	20260.41
272.00	20000.00	19754.73
273.00	20000.00	19255.36
274.00	20000.00	18760.58
275.00	20000.00	18289.18
276.00	20000.00	17897.52
277.00	20000.00	17546.01
278.00	20000.00	17130.74
279.00	20000.00	16624.46
280.00	20000.00	16085.32
281.00	20000.00	15609.08
282.00	20000.00	15428.91
283.00	20000.00	15561.19
284.00	20000.00	15616.89
285.00	20000.00	15397.37
286.00	20000.00	15120.01
287.00	20000.00	15173.07
288.00	20000.00	15400.68
289.00	20000.00	15425.12
290.00	20000.00	15465.78
291.00	20000.00	15815.36
292.00	20000.00	16062.25
293.00	20000.00	16156.62
294.00	20000.00	16495.16
295.00	20000.00	16772.34
296.00	20000.00	16937.88
297.00	20000.00	17351.96
298.00	20000.00	17664.81
299.00	20000.00	17936.43
300.00	20000.00	18395.11
301.00	20000.00	18656.78
302.00	20000.00	18960.34
303.00	20000.00	19362.17
304.00	20000.00	19561.14
305.00	20000.00	19903.35
306.00	20000.00	20247.92
307.00	20000.00	20423.58
308.00	20000.00	20776.19
309.00	20000.00	21045.44
310.00	20000.00	21149.86
311.00	20000.00	21434.67
312.00	20000.00	21632.16
313.00	20000.00	21647.75
314.00	20000.00	21846.96
315.00	20000.00	22049.90
316.00	20000.00	22005.87
317.00	20000.00	22024.36
318.00	20000.00	22226.01
319.00	20000.00	22235.23
320.00	20000.00	22076.49
321.00	20000.00	22084.12
322.00	20000.00	22225.60
323.00	20000.00	22138.58
324.00	20000.00	21897.01
325.00	20000.00	21803.01
326.00	20000.00	21898.36
327.00	20000.00	21820.22
328.00	20000.00	21533.61
329.00	20000.00	21257.10
330.00	20000.00	21231.42
331.00	20000.00	21295.11
332.00	20000.00	21118.42
333.00	20000.00	20793.88
334.00	20000.00	20556.82
335.00	20000.00	20580.42
336.00	20000.00	20605.30
337.00	20000.00	20380.49
338.00	20000.00	20044.81
339.00	20000.00	19866.02
340.00	20000.00	19942.37
341.00	20000.00	19937.79
342.00	20000.00	19698.96
343.00	20000.00	19409.73
344.00	20000.00	19368.45
345.00	20000.00	19495.96
346.00	20000.00	19420.18
347.00	20000.00	19171.67
348.00	20000.00	19050.44
349.00	20000.00	19191.38
350.00	20000.00	19228.11
351.00	20000.00	19048.23
352.00	20000.00	18932.95
353.00	20000.00	19095.03
354.00	20000.00	19190.65
355.00	20000.00	19054.92
356.00	20000.00	18984.77
357.00	20000.00	19178.93
358.00	20000.00	19267.20
359.00	20000.00	19148.16
360.00	20000.00	19170.80
361.00	20000.00	19397.33
362.00	20000.00	19429.08
363.00	20000.00	19317.28
364.00	20000.00	19432.54
365.00	20000.00	19648.73
366.00	20000.00	19625.23
367.00	20000.00	19582.04
368.00	20000.00	19787.57
369.00	20000.00	19911.52
370.00	20000.00	19818.97
371.00	20000.00	19856.19
372.00	20000.00	20091.47
373.00	20000.00	20130.01
374.00	20000.00	20044.31
375.00	20000.00	20183.14
376.00	20000.00	20362.91
377.00	20000.00	20296.07
378.00	20000.00	20226.45
379.00	20000.00	20405.84
380.00	20000.00	20511.19
381.00	20000.00	20385.88
382.00	20000.00	20335.30
383.00	20000.00	20519.47
384.00	20000.00	20566.35
385.00	20000.00	20407.74
386.00	20000.00	20367.14
387.00	20000.00	20543.80
388.00	20000.00	20560.28
389.00	20000.00	20384.03
390.00	20000.00	20336.07
391.00	20000.00	20500.32
392.00	20000.00	20496.72
393.00	20000.00	20295.75
394.00	20000.00	20202.92
395.00	20000.00	20352.77
396.00	20000.00	20379.02
397.00	20000.00	20190.78
398.00	20000.00	20066.74
399.00	20000.00	20199.50
400.00	20000.00	20258.00
401.00	20000.00	20086.23
402.00	20000.00	19934.66
403.00	20000.00	20045.21
404.00	20000.00	20136.58
405.00	20000.00	19986.66
406.00	20000.00	19813.27
407.00	20000.00	19902.96
408.00	20000.00	20030.80
409.00	20000.00	19910.15
410.00	20000.00	19729.24
411.00	20000.00	19802.50
412.00	20000.00	19951.36
413.00	20000.00	19862.52
414.00	20000.00	19700.84
415.00	20000.00	19783.49
416.00	20000.00	19938.68
417.00	20000.00	19847.21
418.00	20000.00	19683.06
419.00	20000.00	19771.85
420.00	20000.00	19933.89
421.00	20000.00	19853.07
422.00	20000.00	19706.84
423.00	20000.00	19808.77
424.00	20000.00	19954.17
425.00	20000.00	19856.70
426.00	20000.00	19713.00
427.00	20000.00	19825.90
428.00	20000.00	19966.73
429.00	20000.00	19865.80
430.00	20000.00	19743.39
431.00	20000.00	19888.57
432.00	20000.00	20027.21
433.00	20000.00	19919.36
434.00	20000.00	19822.59
435.00	20000.00	19988.87
