0.00	0.00	-0.52
1.00	15000.00	-0.49
2.00	15749.53	-0.00
3.00	16496.25	35.85
4.00	17237.37	455.33
5.00	17970.12	1486.51
6.00	18691.76	2804.49
7.00	19399.62	4158.44
8.00	20091.09	5461.72
9.00	20763.65	6675.89
10.00	21414.85	7832.72
11.00	22042.34	8980.10
12.00	22643.91	10128.16
13.00	23217.45	11285.81
14.00	23760.99	12458.65
15.00	24272.69	13593.94
16.00	24750.90	14682.72
17.00	25194.07	15720.90
18.00	25600.86	16696.67
19.00	25970.08	17671.63
20.00	26300.72	18647.02
21.00	26591.96	19618.17
22.00	26843.14	20585.94
23.00	27053.80	21488.56
24.00	27223.66	22364.86
25.00	27352.65	23170.92
26.00	27440.84	23869.83
27.00	27488.52	24489.40
28.00	27496.16	24965.27
29.00	27464.38	25381.43
30.00	27394.02	25692.75
31.00	27286.03	25832.86
32.00	27141.59	26021.62
33.00	26961.97	26002.17
34.00	26748.62	25782.80
35.00	26503.15	25633.02
36.00	26227.25	25545.88
37.00	25922.77	25251.33
38.00	25591.66	24807.81
39.00	25235.97	24334.20
40.00	24857.82	23985.57
41.00	24459.44	23785.15
42.00	24043.10	23590.76
43.00	23611.13	23190.77
44.00	23165.89	22657.87
45.00	22709.79	22089.34
46.00	22245.24	21599.01
47.00	21774.64	21329.69
48.00	21300.40	21215.49
49.00	20824.91	21000.18
50.00	20350.50	20550.79
51.00	19879.48	19989.04
52.00	19414.08	19367.72
53.00	18956.47	18841.73
54.00	18508.74	18548.11
55.00	18072.89	18418.36
56.00	17650.82	18217.94
57.00	17244.31	17860.99
58.00	16855.04	17313.05
59.00	16484.55	16660.47
60.00	16134.25	16001.58
61.00	15805.42	15376.01
62.00	15499.20	14941.60
63.00	15216.55	14849.04
64.00	14958.32	14806.71
65.00	14725.17	14568.80
66.00	14517.64	14100.99
67.00	14336.08	13508.34
68.00	14180.70	12887.15
69.00	14051.54	12354.36
70.00	13948.51	12142.53
71.00	13871.34	12232.81
72.00	13819.62	12295.97
73.00	13792.81	12109.52
74.00	13790.21	11730.47
75.00	13811.00	11385.29
76.00	13854.21	11373.28
77.00	13918.78	11501.17
78.00	14003.52	11483.17
79.00	14107.15	11397.65
80.00	14228.26	11568.35
81.00	14365.40	11835.59
82.00	14517.00	11854.14
83.00	14681.46	11839.28
84.00	14857.12	12088.32
85.00	15042.24	12255.88
86.00	15235.08	12281.23
87.00	15433.88	12563.19
88.00	15636.83	12887.54
89.00	15842.18	12986.68
90.00	16048.13	13230.11
91.00	16252.94	13536.15
92.00	16454.88	13607.66
93.00	16652.27	13810.66
94.00	16843.49	14138.45
95.00	17026.98	14263.20
96.00	17201.23	14503.35
97.00	17364.83	14852.31
98.00	17516.47	14979.44
99.00	17654.90	15194.60
100.00	17778.99	15497.59
101.00	17887.74	15572.75
102.00	17980.23	15740.78
103.00	18055.68	16041.08
104.00	18113.44	16128.66
105.00	18152.95	16270.95
106.00	18173.83	16565.56
107.00	18175.79	16637.79
108.00	18158.69	16677.04
109.00	18122.53	16915.55
110.00	18067.42	16997.31
111.00	17993.63	16921.57
112.00	17901.52	17042.22
113.00	17791.60	17187.67
114.00	17664.50	17088.99
115.00	17520.97	16970.51
116.00	17361.84	17067.56
117.00	17188.08	17091.67
118.00	17000.75	16875.71
119.00	16800.97	16609.04
120.00	16590.00	16563.96
121.00	16369.12	16595.14
122.00	16139.70	16413.84
123.00	15903.18	16060.01
124.00	15661.01	15729.34
125.00	15414.73	15629.10
126.00	15165.85	15622.94
127.00	14915.93	15420.79
128.00	14666.55	15048.87
129.00	14419.24	14581.45
130.00	14175.56	14286.82
131.00	13937.03	14235.35
132.00	13705.12	14201.62
133.00	13481.30	13952.53
134.00	13266.93	13549.90
135.00	13063.36	13053.12
136.00	12871.81	12742.85
137.00	12693.49	12708.83
138.00	12529.46	12725.30
139.00	12380.72	12532.62
140.00	12248.15	12171.56
141.00	12132.54	11718.90
142.00	12034.54	11477.44
143.00	11954.70	11510.27
144.00	11893.44	11536.41
145.00	11851.06	11359.53
146.00	11827.71	11028.66
147.00	11823.44	10761.91
148.00	11838.15	10790.05
149.00	11871.60	10900.74
150.00	11923.43	10823.95
151.00	11993.15	10598.86
152.00	12080.15	10538.74
153.00	12183.67	10733.70
154.00	12302.85	10824.58
155.00	12436.70	10718.75
156.00	12584.14	10746.26
157.00	12743.97	11015.25
158.00	12914.88	11134.84
159.00	13095.51	11117.59
160.00	13284.36	11349.16
161.00	13479.91	11634.78
162.00	13680.55	11697.76
163.00	13884.61	11884.10
164.00	14090.37	12228.51
165.00	14296.11	12352.63
166.00	14500.04	12509.75
167.00	14700.40	12855.41
168.00	14895.39	13005.08
169.00	15083.23	13144.20
170.00	15262.17	13493.43
171.00	15430.48	13666.85
172.00	15586.48	13794.71
173.00	15728.53	14134.91
174.00	15855.05	14311.16
175.00	15964.56	14404.44
176.00	16055.63	14714.30
177.00	16126.95	14888.45
178.00	16177.28	14943.18
179.00	16205.51	15216.49
180.00	16210.66	15400.34
181.00	16191.86	15391.93
182.00	16148.37	15572.91
183.00	16079.58	15780.70
184.00	15985.06	15733.24
185.00	15864.47	15732.99
186.00	15717.68	15925.21
187.00	15544.68	15935.24
188.00	15345.61	15736.10
189.00	15120.81	15681.12
190.00	14870.72	15790.89
191.00	14595.99	15700.23
192.00	14297.38	15379.25
193.00	13975.83	15059.04
194.00	13632.43	14978.28
195.00	13268.41	14973.09
196.00	12885.12	14741.70
197.00	12484.07	14326.98
198.00	12066.91	13777.09
199.00	11635.37	13309.13
200.00	11191.32	13085.67
201.00	10736.71	13001.23
202.00	10273.62	12835.40
203.00	9804.20	12535.90
204.00	9330.65	12084.65
205.00	8855.26	11510.55
206.00	8380.35	10884.87
207.00	7908.29	10311.35
208.00	7441.49	9827.62
209.00	6982.37	9498.97
210.00	6533.31	9313.91
211.00	6096.73	9141.46
212.00	5675.00	8867.80
213.00	5270.49	8441.31
214.00	4885.48	7950.31
215.00	4522.19	7479.07
216.00	4182.80	7066.00
217.00	3869.38	6709.35
218.00	3583.92	6381.92
219.00	3328.30	6053.22
220.00	3104.25	5704.10
221.00	2913.42	5334.02
222.00	2757.30	4959.38
223.00	2637.25	4603.88
224.00	2554.45	4283.45
225.00	2509.94	4002.21
226.00	2504.60	3754.04
227.00	2539.11	3524.06
228.00	2614.00	3298.40
229.00	2729.60	3067.73
230.00	2886.09	2832.64
231.00	3083.41	2602.80
232.00	3321.37	2388.83
233.00	3599.55	2198.40
234.00	3917.37	2035.26
235.00	4274.06	1895.21
236.00	4668.68	1771.05
237.00	5100.08	1675.88
238.00	5566.98	1630.60
239.00	6067.88	1681.88
240.00	6601.19	1823.38
241.00	7165.12	2207.10
242.00	7757.74	2829.26
243.00	8376.99	3395.01
244.00	9020.66	4111.47
245.00	9686.49	4851.08
246.00	10372.05	5601.80
247.00	11074.84	6406.06
248.00	11792.27	7190.18
249.00	12521.65	8014.03
250.00	13260.34	8804.00
251.00	14005.54	9617.49
252.00	14754.46	10395.61
253.00	15504.31	11167.15
254.00	16252.24	11900.14
255.00	16995.50	12629.80
256.00	17731.30	13340.95
257.00	18456.88	14050.30
258.00	19169.55	14754.29
259.00	19866.65	15457.59
260.00	20545.68	16152.07
261.00	21204.14	16847.81
262.00	21839.65	17540.17
263.00	22449.94	18231.42
264.00	23032.87	18918.73
265.00	23586.44	19602.86
266.00	24108.77	20293.10
267.00	24598.11	20972.32
268.00	25052.91	21648.28
269.00	25471.75	22295.17
270.00	25853.39	22921.94
271.00	26196.77	23513.14
272.00	26500.99	24070.60
273.00	26765.34	24610.90
274.00	26989.31	25063.67
275.00	27172.55	25550.04
276.00	27314.92	25897.07
277.00	27416.44	26308.81
278.00	27477.34	26591.81
279.00	27498.03	26825.13
280.00	27479.08	27114.32
281.00	27421.25	27213.20
282.00	27325.46	27336.38
283.00	27192.81	27513.82
284.00	27024.57	27482.02
285.00	26822.09	27416.03
286.00	26586.95	27484.41
287.00	26320.82	27426.91
288.00	26025.49	27187.95
289.00	25702.89	26965.06
290.00	25355.01	26883.42
291.00	24983.97	26775.36
292.00	24591.96	26431.55
293.00	24181.24	26008.34
294.00	23754.15	25589.74
295.00	23312.99	25285.58
296.00	22860.17	25088.11
297.00	22398.11	24849.80
298.00	21929.23	24412.72
299.00	21455.94	23811.91
300.00	20980.59	23212.48
301.00	20505.57	22618.51
302.00	20033.18	22108.03
303.00	19565.69	21750.88
304.00	19105.31	21524.74
305.00	18654.12	21203.44
306.00	18214.17	20746.01
307.00	17787.38	20282.10
308.00	17375.58	19754.69
309.00	16980.50	19201.15
310.00	16603.70	18650.55
311.00	16246.64	18075.28
312.00	15910.65	17511.07
313.00	15596.90	16931.94
314.00	15306.44	16441.15
315.00	15040.13	16231.41
316.00	14798.71	16114.55
317.00	14582.74	15862.16
318.00	14392.65	15442.80
