0:00:00.043	-79.8
0:00:00.043	-82.0
0:00:00.043	-82.3
0:00:00.043	-80.7
0:00:00.155	-80.1
0:00:00.155	-76.7
0:00:00.155	-81.7
0:00:00.155	-82.4
0:00:00.155	-77.9
0:00:00.257	-74.0
0:00:00.257	-77.6
0:00:00.257	-81.4
0:00:00.257	-81.6
0:00:00.368	-80.0
0:00:00.368	-77.0
0:00:00.368	-76.7
0:00:00.368	-79.9
0:00:00.476	-81.3
0:00:00.476	-82.3
0:00:00.476	-82.7
0:00:00.476	-82.2
0:00:00.588	-80.8
0:00:00.588	-80.7
0:00:00.588	-79.4
0:00:00.588	-76.5
0:00:00.698	-78.9
0:00:00.698	-84.5
0:00:00.698	-86.7
0:00:00.698	-83.4
0:00:00.807	-78.2
0:00:00.807	-76.8
0:00:00.807	-79.2
0:00:00.807	-82.5
0:00:00.807	-84.1
0:00:00.917	-83.0
0:00:00.917	-81.2
0:00:00.917	-79.7
0:00:00.917	-78.2
0:00:01.028	-77.0
0:00:01.028	-79.6
0:00:01.028	-85.4
0:00:01.028	-90.3
0:00:01.137	-87.8
0:00:01.137	-76.7
0:00:01.137	-70.8
0:00:01.137	-72.5
0:00:01.248	-80.1
0:00:01.248	-87.2
0:00:01.248	-87.2
0:00:01.248	-81.4
0:00:01.248	-77.6
0:00:01.357	-78.7
0:00:01.357	-81.7
0:00:01.357	-82.7
0:00:01.357	-81.4
0:00:01.459	-80.8
0:00:01.459	-81.1
0:00:01.459	-81.7
0:00:01.459	-79.9
0:00:01.569	-79.9
0:00:01.569	-81.1
0:00:01.569	-82.8
0:00:01.569	-82.9
0:00:01.679	-81.7
0:00:01.679	-80.2
0:00:01.679	-79.1
0:00:01.679	-79.8
0:00:01.788	-81.4
0:00:01.788	-80.7
0:00:01.788	-80.2
0:00:01.788	-80.4
0:00:01.899	-82.6
0:00:01.899	-82.7
0:00:01.899	-80.6
0:00:01.899	-78.6
0:00:01.899	-79.1
0:00:02.008	-81.4
0:00:02.008	-83.7
0:00:02.008	-82.8
0:00:02.008	-80.8
0:00:02.119	-79.8
0:00:02.119	-81.1
0:00:02.119	-82.4
0:00:02.119	-82.3
0:00:02.230	-81.0
0:00:02.230	-80.3
0:00:02.230	-81.1
0:00:02.230	-82.2
0:00:02.340	-82.3
0:00:02.340	-81.7
0:00:02.340	-81.3
0:00:02.340	-80.6
0:00:02.451	-80.3
0:00:02.451	-81.0
0:00:02.451	-82.6
0:00:02.451	-81.4
0:00:02.451	-78.9
0:00:02.561	-79.9
0:00:02.561	-81.2
0:00:02.561	-81.8
0:00:02.561	-81.8
0:00:02.670	-81.7
0:00:02.670	-81.1
0:00:02.670	-80.9
0:00:02.670	-80.6
0:00:02.770	-80.5
0:00:02.770	-81.2
0:00:02.770	-81.7
0:00:02.770	-80.7
0:00:02.884	-79.6
0:00:02.884	-80.6
0:00:02.884	-81.9
0:00:02.884	-79.9
0:00:02.993	-79.0
0:00:02.993	-81.6
0:00:02.993	-85.3
0:00:02.993	-83.7
0:00:03.103	-79.5
0:00:03.103	-76.5
0:00:03.103	-77.9
0:00:03.103	-81.6
0:00:03.103	-83.8
0:00:03.214	-82.5
0:00:03.214	-79.9
0:00:03.214	-79.4
0:00:03.214	-81.2
0:00:03.321	-83.3
0:00:03.321	-82.6
0:00:03.321	-80.9
0:00:03.321	-80.5
0:00:03.431	-80.4
0:00:03.431	-80.5
0:00:03.431	-80.5
0:00:03.431	-81.5
0:00:03.541	-82.5
0:00:03.541	-82.5
0:00:03.541	-80.7
0:00:03.541	-79.4
0:00:03.650	-79.4
0:00:03.650	-81.1
0:00:03.650	-84.8
0:00:03.650	-85.8
0:00:03.650	-84.6
0:00:03.761	-82.0
0:00:03.761	-78.6
0:00:03.761	-76.2
0:00:03.761	-76.3
0:00:03.873	-79.1
0:00:03.873	-83.3
0:00:03.873	-83.6
0:00:03.873	-82.8
0:00:03.984	-81.7
0:00:03.984	-80.8
0:00:03.984	-79.4
0:00:03.984	-79.2
0:00:04.084	-81.0
0:00:04.084	-83.4
0:00:04.084	-83.7
0:00:04.084	-82.3
0:00:04.195	-80.3
0:00:04.195	-80.6
0:00:04.195	-80.7
0:00:04.195	-81.2
0:00:04.195	-81.4
0:00:04.303	-81.8
0:00:04.303	-81.9
0:00:04.303	-81.6
0:00:04.303	-81.0
0:00:04.415	-80.0
0:00:04.415	-80.3
0:00:04.415	-81.1
0:00:04.415	-11.7
0:00:04.525	669.5
0:00:04.525	2122.7
0:00:04.525	2775.1
0:00:04.525	3563.7
0:00:04.635	5183.1
0:00:04.635	5478.5
0:00:04.635	5729.7
0:00:04.635	7476.5
0:00:04.743	8204.0
0:00:04.743	8217.5
0:00:04.743	9602.3
0:00:04.743	10291.0
0:00:04.743	9692.0
0:00:04.854	10498.0
0:00:04.854	11707.4
0:00:04.854	11337.3
0:00:04.854	11635.2
0:00:04.965	13054.0
0:00:04.965	12946.3
0:00:04.965	12401.0
0:00:04.965	13482.8
0:00:05.075	14203.8
0:00:05.075	13519.8
0:00:05.075	13915.0
0:00:05.075	15229.6
0:00:05.184	14899.5
0:00:05.184	14343.4
0:00:05.184	15394.6
0:00:05.184	16046.2
0:00:05.295	15275.6
0:00:05.295	15479.6
0:00:05.295	16737.1
0:00:05.295	16526.0
0:00:05.295	15818.9
0:00:05.406	16629.5
0:00:05.406	17500.3
0:00:05.406	16766.1
0:00:05.406	16550.4
0:00:05.516	17752.6
0:00:05.516	17968.9
0:00:05.516	17039.3
0:00:05.516	17271.6
0:00:05.615	18442.2
0:00:05.615	18159.1
0:00:05.615	17405.0
0:00:05.615	18094.3
0:00:05.726	19017.9
0:00:05.726	18338.1
0:00:05.726	17884.5
0:00:05.726	18887.7
0:00:05.836	19388.8
0:00:05.836	18485.3
0:00:05.836	18368.8
0:00:05.836	19520.9
0:00:05.946	19623.5
0:00:05.946	18672.5
0:00:05.946	18843.7
0:00:05.946	19982.4
0:00:05.946	19737.8
0:00:06.056	18863.2
0:00:06.056	19302.5
0:00:06.056	20345.7
0:00:06.056	19859.4
0:00:06.165	19098.4
0:00:06.165	19746.0
0:00:06.165	20639.2
0:00:06.165	19940.7
0:00:06.277	19331.1
0:00:06.277	20166.1
0:00:06.277	20891.4
0:00:06.277	20056.6
0:00:06.386	19580.6
0:00:06.386	20521.9
0:00:06.386	21055.5
0:00:06.386	20131.5
0:00:06.386	19812.1
0:00:06.496	20828.0
0:00:06.496	21183.7
0:00:06.496	20231.3
0:00:06.496	20049.6
0:00:06.608	21103.0
0:00:06.608	21295.7
0:00:06.608	20315.0
0:00:06.608	20251.1
0:00:06.718	21347.4
0:00:06.718	21407.2
0:00:06.718	20437.0
